,/amdcpu/0/load/2,/amdcpu/0/load/3,/amdcpu/0/load/4,/amdcpu/0/load/5,/amdcpu/0/load/6,/amdcpu/0/load/7,/amdcpu/0/load/8,/amdcpu/0/load/9,/amdcpu/0/load/10,/amdcpu/0/load/11,/amdcpu/0/load/12,/amdcpu/0/load/13,/amdcpu/0/load/0,/amdcpu/0/load/1,/amdcpu/0/power/0,/amdcpu/0/clock/1,/amdcpu/0/clock/2,/amdcpu/0/clock/3,/amdcpu/0/clock/4,/amdcpu/0/factor/0,/amdcpu/0/power/1,/amdcpu/0/voltage/2,/amdcpu/0/clock/5,/amdcpu/0/clock/6,/amdcpu/0/factor/1,/amdcpu/0/power/2,/amdcpu/0/voltage/3,/amdcpu/0/clock/7,/amdcpu/0/clock/8,/amdcpu/0/factor/2,/amdcpu/0/power/3,/amdcpu/0/voltage/4,/amdcpu/0/clock/9,/amdcpu/0/clock/10,/amdcpu/0/factor/3,/amdcpu/0/power/4,/amdcpu/0/voltage/5,/amdcpu/0/clock/11,/amdcpu/0/clock/12,/amdcpu/0/factor/4,/amdcpu/0/power/5,/amdcpu/0/voltage/6,/amdcpu/0/clock/13,/amdcpu/0/clock/14,/amdcpu/0/factor/5,/amdcpu/0/power/6,/amdcpu/0/voltage/7,/amdcpu/0/temperature/2,/amdcpu/0/voltage/0,/amdcpu/0/voltage/1,/amdcpu/0/clock/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Total","CPU Core Max","Package","Cores (Average)","Cores (Average Effective)","Core #1","Core #1 (Effective)","Core #1","Core #1 (SMU)","Core #1 VID","Core #2","Core #2 (Effective)","Core #2","Core #2 (SMU)","Core #2 VID","Core #3","Core #3 (Effective)","Core #3","Core #3 (SMU)","Core #3 VID","Core #4","Core #4 (Effective)","Core #4","Core #4 (SMU)","Core #4 VID","Core #5","Core #5 (Effective)","Core #5","Core #5 (SMU)","Core #5 VID","Core #6","Core #6 (Effective)","Core #6","Core #6 (SMU)","Core #6 VID","Core (Tctl/Tdie)","Core (SVI2 TFN)","SoC (SVI2 TFN)","Bus Speed"
09/07/2026 14:03:00,20.31,10.94,21.88,9.52,10.94,25,9.23,7.81,23.08,29.69,9.38,20,16.48,29.69,15.96252,2920,553,4042,450,40.5,1.47343707,1.36875,1797,576.5,18,1.94460082,1.36875,1797,599.5,18,1.92570293,1.36875,1797,302.5,18,0.729376256,1.36875,4042,936,40.5,2.6597352,1.35625,4042,453,40.5,1.18792045,1.35625,85,1.55,1.55,99.8091354
09/07/2026 14:03:02,14.06,15.62,9.38,9.38,12.5,7.81,34.38,25,20.31,15.62,39.06,37.5,20.05,39.06,16.355175,2529,647,1785,318.5,17.88889,0.8208829,1.35,4017,399,40.25,1.22113466,1.35,1785,294,17.88889,0.799328864,1.35,1785,989,17.88889,2.66804481,1.35,4017,641,40.25,1.44761193,1.35625,1785,1238.5,17.88889,3.256524,1.35625,85,1.55,1.55,99.80921
09/07/2026 14:03:04,17.19,6.25,7.81,14.29,12.5,14.06,14.06,25,12.5,28.57,28.12,23.44,16.98,28.57,15.4946861,3655,516,4017,248,40.25,0.805268466,1.36875,4017,441.5,40.25,1.33319676,1.3625,4017,352,40.25,1.14537823,1.3625,4042,517.5,40.5,1.50417173,1.375,1797,581,18,1.65521121,1.375,4042,955,40.5,2.987072,1.375,85,1.55,1.55,99.80915
09/07/2026 14:03:06,10.77,9.38,16.92,36.92,18.46,24.62,15.38,15.62,13.85,16.67,6.25,40,18.74,40,17.09096,3200,734,1797,431.5,18,0.949184954,1.3625,4042,1223,40.5,3.74950361,1.3625,4042,689.5,40.5,1.602787,1.375,1235,473.5,12.375,1.06277418,1.375,4042,636.5,40.5,1.3396349,1.375,4042,947.5,40.5,2.49526668,1.36875,84.875,1.55,1.55,99.8092041
09/07/2026 14:03:08,10.94,3.03,10.94,17.19,12.5,12.5,42.19,35.94,9.38,30.77,7.81,21.88,17.92,42.19,16.1065388,3196,670,3942,339.5,39.5,0.8244307,1.30625,1741,411.5,17.4444447,1.13820791,1.2875,1741,458.5,17.4444447,1.20836139,1.2875,3918,1462.5,39.25,3.7776742,1.2875,3918,863.5,39.25,2.32015657,1.2875,3918,487.5,39.25,1.23393321,1.28125,85.125,1.55,1.55,99.80919
09/07/2026 14:03:10,15.87,7.81,19.05,14.29,25.4,28.12,65.08,50,30.16,34.92,10.94,28.57,27.52,65.08,15.7631006,3418,783,3818,277.5,38.25,0.5349811,1.2375,3693,506,37,1.1586827,1.2125,1846,382,18.5,0.7558381,1.2125,3718,2230.5,37.25,4.4044857,1.21875,3718,971,37.25,1.94676447,1.21875,3718,331.5,37.25,0.655486166,1.21875,85.375,1.55,1.55,99.80919
09/07/2026 14:03:12,28.12,23.44,17.19,23.44,31.25,28.12,32.81,31.25,20.31,15.62,15.62,29.69,24.74,32.81,19.0015488,2340,915,1675,1120,16.7777786,2.74078512,1.21875,3793,893.5,38,1.98992336,1.225,1641,839.5,16.4444447,1.90997934,1.2125,3668,1141.5,36.75,2.38059,1.2125,1630,736,16.333334,1.73441565,1.20625,1630,761,16.333334,1.69892967,1.20625,85.5,1.55,1.55,99.80918
09/07/2026 14:03:14,9.38,3.12,17.19,18.75,7.81,9.38,71.88,57.81,15.62,9.38,7.81,23.44,20.96,71.88,16.1408,2760,775,1585,254,16.5555553,0.5411325,1.20625,1663,528,16.666666,1.23417246,1.20625,3768,412.5,37.75,0.939321339,1.23125,3743,2404.5,37.5,4.75396824,1.2375,4017,513,40.25,1.07488441,1.375,1785,536.5,17.88889,1.1305902,1.375,85.75,1.55,1.55,99.80918
09/07/2026 14:03:16,13.85,13.85,4.62,10.77,32.31,30.77,38.46,40,20,16.92,26.15,27.69,22.95,40,18.13714,3414,896,3718,581,37.25,1.25178,1.20625,3718,452,37.25,1.04580426,1.20625,3718,1193,37.25,2.70501375,1.20625,3718,1444,37.25,3.04920983,1.20625,3743,632.5,37.5,1.239818,1.20625,1871,1076.5,18.75,2.43058586,1.2125,85.75,1.55,1.55,99.80924
09/07/2026 14:03:18,10.94,10.94,21.88,29.69,31.25,31.25,51.56,60.94,20.31,26.56,31.25,34.38,30.08,60.94,18.2457066,2643,1007,1708,499,17.11111,0.9173372,1.2625,3843,784.5,38.5,1.68064773,1.2625,3568,1043,35.75,2.14296126,1.1625,3568,1890,35.75,3.784126,1.1625,1586,819,15.8888893,1.559219,1.1625,1586,1007,15.8888893,2.117739,1.1625,85.875,1.55,1.55,99.80919
09/07/2026 14:03:20,15.38,3.12,12.5,9.23,21.88,35.94,42.19,21.54,10.94,18.46,12.7,38.46,20.19,42.19,16.3193817,2703,574,1397,298,14,0.7987392,1.325,1397,285.5,14,0.836585462,1.3125,1397,824.5,14,2.5228796,1.3125,3992,923,40,2.73655939,1.3125,4017,402.5,40.25,1.06675887,1.35,4017,712,40.25,2.14364767,1.35,85.5,1.55,1.55,99.80917
09/07/2026 14:03:22,9.38,7.81,20.31,15.62,25,10.94,42.19,20.31,17.19,25,10.94,14.06,18.23,42.19,17.0784111,3229,693,1752,451,17.5555553,1.16073394,1.325,1752,534,17.5555553,1.51870155,1.325,3967,590,39.75,1.50512588,1.325,3967,1162,39.75,3.21633935,1.30625,3967,845.5,39.75,2.254364,1.30625,3967,577.5,39.75,1.37168038,1.30625,85.25,1.55,1.55,99.8092
09/07/2026 14:03:24,40.62,21.88,18.75,14.06,21.88,48.44,50,42.19,25,31.25,28.12,50,32.68,50,19.6238918,3967,1150,3967,944,39.75,1.99528992,1.31875,3967,541.5,39.75,0.9520758,1.31875,3967,1327,39.75,2.303099,1.31875,3967,1579,39.75,3.4548378,1.31875,3967,983.5,39.75,2.08447576,1.31875,3967,1522,39.75,2.66438055,1.31875,85.375,1.55,1.55,99.80912
09/07/2026 14:03:26,21.54,6.15,24.62,15.38,30.77,10.77,24.62,24.62,15.38,13.85,27.69,12.31,18.97,30.77,17.4785786,2911,672,3992,470.5,40,1.15333831,1.34375,1797,596.5,18,1.58016038,1.36875,4042,557,40.5,1.67427075,1.36875,4042,934.5,40.5,2.581536,1.36875,1797,576.5,18,1.51359391,1.36875,1797,897.5,18,2.50591683,1.36875,85.125,1.55,1.55,99.80919
09/07/2026 14:03:28,36.92,18.46,24.62,24.62,18.46,18.46,43.08,40,23.08,15.38,53.85,44.62,30.13,53.85,20.1497154,2732,1178,3693,1019,37,1.88327444,1.2125,1641,882.5,16.4444447,1.52818465,1.2125,3718,840.5,37.25,1.64112031,1.2125,1859,1508.5,18.625,2.992448,1.2,1686,893,16.88889,1.92154419,1.2125,3793,1923.5,38,3.47811651,1.2125,85.125,1.55,1.55,99.8092041
09/07/2026 14:03:30,16.92,6.15,10.77,7.69,15.38,21.54,26.15,16.92,24.62,35.38,15.38,20,18.08,35.38,17.3643818,3257,736,1763,468,17.666666,0.9877856,1.325,1763,345,17.666666,0.848592639,1.325,3967,793,39.75,2.00939822,1.325,3967,903.5,39.75,2.28782463,1.325,4042,1137,40.5,3.0799427,1.375,4042,771.5,40.5,1.96494,1.375,85.25,1.55,1.55,99.8092
09/07/2026 14:03:32,17.19,6.15,9.38,9.23,7.81,1.56,32.81,26.15,12.5,12.5,14.06,17.19,13.88,32.81,16.1370525,3645,586,4017,400.5,40.25,1.08976912,1.3125,1785,559,17.88889,1.67675519,1.3125,4017,212.5,40.25,0.5054583,1.35,4017,1254.5,40.25,3.81181931,1.35,4017,501.5,40.25,1.2440213,1.35,4017,585,40.25,1.508068,1.35,85.125,1.55,1.55,99.80919
09/07/2026 14:03:34,12.12,9.09,9.09,10.61,6.06,13.64,28.79,24.24,19.7,18.18,16.67,30.3,16.54,30.3,15.934268,3603,609,3893,295.5,39,0.722147,1.28125,1730,411.5,17.333334,1.158642,1.28125,3893,321.5,39,0.952153146,1.28125,4042,998.5,40.5,2.76128554,1.36875,4042,738,40.5,2.157887,1.36875,4017,887,40.25,2.41550326,1.38125,85.25,1.55,1.55,99.80914
09/07/2026 14:03:36,23.44,15.62,32.31,12.7,9.52,12.5,39.06,29.23,17.19,21.54,20.31,26.98,21.7,39.06,17.4668579,2289,683,1397,488.5,14,1.33111,1.275,1397,822,14,2.371533,1.28125,1397,350,14,0.89822644,1.28125,3818,1095,38.25,3.22463655,1.2625,3818,620,38.25,1.49521613,1.2625,1909,721.5,19.125,1.9467032,1.2625,85.125,1.55,1.55,99.80918
09/07/2026 14:03:38,17.19,9.38,10.94,14.06,7.81,6.15,39.06,28.12,26.56,20.31,12.5,23.44,17.96,39.06,17.1891842,2856,692,4042,542.5,40.5,1.552472,1.3625,4042,541,40.5,1.45608914,1.3625,1797,317,18,0.7327418,1.3625,1976,1266,19.8,3.65703,1.3625,1235,951,12.375,2.53253675,1.3625,4042,536.5,40.5,1.2946974,1.3625,85.125,1.55,1.55,99.80917
09/07/2026 14:03:40,34.38,29.69,51.56,49.21,35.94,22.22,48.44,42.19,29.69,15.62,23.44,29.69,34.34,51.56,21.7802086,3290,1212,3693,1049,37,2.217245,1.2125,3718,1749,37.25,3.82569242,1.2125,3718,914.5,37.25,2.01243973,1.20625,3518,1747,35.25,3.66079354,1.14375,3518,857.5,35.25,1.8160156,1.14375,1575,954.5,15.7777777,1.98272419,1.15625,85.375,1.55,1.55,99.8091354
09/07/2026 14:03:42,15.62,4.69,17.19,24.62,17.19,21.88,60.94,53.12,18.75,17.19,10.94,26.56,24.06,60.94,17.146944,3029,858,3618,314.5,36.25,0.631293,1.175,3743,725.5,37.5,1.67331433,1.2125,1663,587.5,16.666666,1.17271042,1.2125,3743,1974,37.5,3.84748888,1.2125,3743,669,37.5,1.34053755,1.2125,1663,876,16.666666,1.96624935,1.2125,85.625,1.55,1.55,99.80914
09/07/2026 14:03:44,9.23,9.23,18.46,23.08,23.08,18.46,35.38,32.31,15.38,10.77,27.69,38.46,21.79,38.46,17.57516,3394,819,3718,407.5,37.25,0.838329554,1.21875,3743,801,37.5,1.85571241,1.21875,3743,847,37.5,1.99216187,1.21875,3743,1277,37.5,2.64805031,1.21875,3743,396,37.5,0.8008689,1.21875,1675,1184.5,16.7777786,2.70534849,1.21875,85.625,1.55,1.55,99.80903
09/07/2026 14:03:46,14.06,15.62,24.62,29.23,9.38,6.25,42.19,37.5,20.31,12.31,29.69,29.69,22.57,42.19,17.9093018,3088,852,1630,524.5,16.333334,1.23626626,1.175,1630,973.5,16.333334,2.322892,1.175,3668,379,36.75,0.90015316,1.175,3668,1447,36.75,2.94505835,1.19375,3967,622.5,39.75,1.30553317,1.325,3967,1168.5,39.75,2.56094551,1.3125,85.625,1.55,1.55,99.80921
09/07/2026 14:03:48,15.62,18.46,29.69,40.62,21.88,12.31,35.94,29.69,35.94,26.15,25,39.06,27.53,40.62,18.5861988,3484,910,1663,480,16.666666,1.05502713,1.19375,3743,1302.5,37.5,3.08877468,1.21875,3743,573,37.5,1.31205189,1.21875,3743,1102,37.5,2.25161147,1.21875,3967,912.5,39.75,1.7765069,1.28125,4042,1091,40.5,2.36358929,1.3,85.75,1.55,1.55,99.80918
09/07/2026 14:03:50,20.31,10.45,13.85,6.25,10.94,7.69,57.81,50,4.69,12.31,4.69,21.54,18.38,57.81,15.5453148,2905,551,1785,338.5,17.88889,1.01872337,1.36875,1785,165.5,17.88889,0.3562902,1.36875,4017,290,40.25,0.8363092,1.36875,4017,1690,40.25,4.962524,1.36875,4042,413.5,40.5,1.150925,1.34375,1785,410.5,17.88889,1.044692,1.34375,85.5,1.55,1.55,99.8092
09/07/2026 14:03:52,14.06,12.31,13.85,4.62,35.94,29.23,28.12,13.85,14.06,15.62,6.25,28.12,18,35.94,15.9370623,2912,544,1752,409.5,17.5555553,1.06360674,1.28125,1797,170,18,0.41966176,1.36875,4042,1033.5,40.5,3.38976955,1.36875,4042,582.5,40.5,1.65989482,1.3625,4042,528.5,40.5,1.56684041,1.3625,1797,542.5,18,1.60443592,1.3625,85.125,1.55,1.55,99.80917
09/07/2026 14:03:54,16.92,10.77,21.54,20.9,16.42,17.91,35.38,36.92,21.54,49.23,15.38,27.69,24.22,49.23,16.850359,3294,752,4042,508,40.5,1.21837652,1.30625,4042,529.5,40.5,0.8944439,1.30625,1797,534,18,1.32192707,1.30625,4042,1044.5,40.5,2.68478012,1.3625,1797,1248,18,3.255447,1.3625,4042,649,40.5,1.39089143,1.3625,85,1.55,1.55,99.80926
09/07/2026 14:03:56,4.69,1.56,9.38,6.25,17.74,20.63,31.25,7.94,10.94,26.56,11.11,17.19,13.77,31.25,15.845294,2462,554,1708,194.5,17.11111,0.52384156,1.24375,3843,330,38.5,0.9397853,1.24375,1708,758.5,17.11111,2.421914,1.24375,1708,699.5,17.11111,2.05024362,1.24375,4017,848,40.25,2.402336,1.35625,1785,491.5,17.88889,1.34208274,1.35625,84.875,1.55,1.55,99.80917
09/07/2026 14:03:58,12.7,11.11,15.87,11.11,14.29,22.22,41.27,31.75,23.81,17.46,7.94,22.22,19.31,41.27,17.4810486,3660,781,4042,451,40.5,1.031567,1.3625,4042,542,40.5,1.14703679,1.3625,4042,866.5,40.5,2.3396554,1.3625,1797,1560.5,18,4.119212,1.3625,4017,771.5,40.25,1.77278256,1.35625,4017,494,40.25,1.1387552,1.35625,85,1.55,1.55,99.80913
09/07/2026 14:04:00,15.38,13.85,15.38,15.38,15.38,18.46,33.85,33.85,24.62,32.31,7.69,24.62,20.9,33.85,17.9903812,2159,816,1797,702,18,1.55710137,1.375,1785,691.5,17.88889,1.63204873,1.35,1785,691,17.88889,1.70190537,1.3625,4017,1321,40.25,2.9780612,1.3625,1785,824.5,17.88889,2.192261,1.3625,1785,664.5,17.88889,1.51011944,1.3625,84.875,1.55,1.55,99.80921
09/07/2026 14:04:02,6.35,9.52,6.35,0,7.94,1.59,22.58,19.35,9.68,43.55,12.9,25.4,13.77,43.55,15.5150661,2526,558,1797,413.5,18,1.28831387,1.3625,4042,210,40.5,0.488,1.3625,1774,299.5,17.7777786,0.7895695,1.3375,1774,683.5,17.7777786,1.93197143,1.3375,3992,1001,40,2.90377855,1.3375,1774,740.5,17.7777786,2.07693672,1.3375,84.875,1.55,1.55,99.80916
09/07/2026 14:04:04,6.35,7.94,7.94,20.31,3.17,3.12,11.11,25.4,12.7,25.76,9.23,17.46,12.54,25.76,15.3658571,3668,521,4042,346.5,40.5,1.066703,1.35625,4042,600.5,40.5,2.00281215,1.35625,1797,88.5,18,0.192641377,1.35625,4042,842,40.5,2.49053144,1.35625,4042,722,40.5,2.14393449,1.35625,4042,525.5,40.5,1.52266061,1.35625,84.75,1.55,1.55,99.80914
09/07/2026 14:04:06,20,16.92,20,26.56,21.54,21.88,10.77,18.46,9.23,9.38,10.77,20.31,17.15,26.56,16.6592026,2429,580,1397,492.5,14,1.5164516,1.28125,1397,819,14,2.5664196,1.28125,1976,800.5,19.8,2.484185,1.29375,3967,563.5,39.75,1.59936237,1.29375,4042,283,40.5,0.789373755,1.36875,1797,523,18,1.48987317,1.36875,84.5,1.55,1.55,99.80918
09/07/2026 14:04:08,20,12.31,9.23,15.38,10.77,26.15,15.38,16.92,6.15,9.23,26.15,33.85,16.79,33.85,15.8655787,2545,529,1797,351,18,0.98947984,1.35,4042,351,40.5,1.13986242,1.35,1797,684.5,18,2.19427133,1.35,1797,491.5,18,1.46565139,1.35,4042,314.5,40.5,0.902275264,1.35625,1797,983.5,18,2.98725843,1.36875,84.5,1.55,1.55,99.80916
09/07/2026 14:04:11,35.94,14.06,34.38,37.5,37.5,32.81,35.94,37.5,25,26.56,28.12,37.5,31.9,37.5,18.1241512,2883,828,3992,431,40,0.9756091,1.36875,3992,986.5,40,2.32084,1.36875,1774,1095.5,17.7777786,2.64203358,1.36875,1774,698.5,17.7777786,1.54382944,1.36875,1774,549.5,17.7777786,1.09321022,1.36875,3992,1208,40,2.63673329,1.36875,84.875,1.55,1.55,99.8092
09/07/2026 14:04:13,20,15.38,33.85,41.54,35.38,33.85,24.62,29.69,13.85,13.85,13.85,16.92,24.4,41.54,18.2259026,3232,823,1752,681,17.5555553,1.61160934,1.275,3942,1199.5,39.5,2.92432642,1.275,1971,1311,19.75,3.08975816,1.275,3942,943,39.5,1.988578,1.29375,3918,446.5,39.25,1.05837679,1.3,3868,355.5,38.75,0.825420439,1.26875,85.25,1.55,1.55,99.80923
09/07/2026 14:04:15,31.75,28.57,19.05,20.63,38.1,39.68,26.98,26.98,31.75,33.33,33.33,25.4,29.63,39.68,20.1631126,2453,999,1697,965,17,2.3074224,1.2375,3843,709,38.5,1.67559028,1.24375,1921,1413,19.25,3.13264251,1.24375,1708,753.5,17.11111,1.66973007,1.24375,1708,1083,17.11111,2.31453156,1.25,3843,1070,38.5,2.381918,1.25,85.5,1.55,1.55,99.8092
09/07/2026 14:04:17,17.19,12.5,12.5,25,20.31,18.75,46.88,48.44,18.75,21.88,15.62,34.38,24.35,48.44,17.4747639,3539,836,4042,412.5,40.5,0.8668603,1.34375,4042,460,40.5,1.11967742,1.375,3818,603.5,38.25,1.43607783,1.24375,3818,1966,38.25,4.057948,1.24375,1697,618.5,17,1.29579675,1.24375,3818,956,38.25,2.107152,1.24375,85.625,1.55,1.55,99.8092
09/07/2026 14:04:18,48.44,26.56,48.44,51.56,45.31,35.94,42.19,31.25,23.44,25,28.12,29.69,36.33,51.56,23.53109,3242,1331,3942,1191.5,39.5,2.86220622,1.31875,3992,1716,40,3.86561346,1.34375,3992,1498.5,40,3.38890123,1.34375,3992,1303.5,40,2.74681783,1.34375,1774,979,17.7777786,2.070319,1.34375,1763,1299.5,17.666666,2.82572675,1.34375,85.75,1.55,1.55,99.80919
09/07/2026 14:04:21,33.85,9.23,23.08,13.85,13.85,10.77,50.77,15.38,40,36.92,16.92,47.69,26.03,50.77,20.7768364,3248,1008,4017,797,40.25,2.21909857,1.33125,1797,653,18,1.62947834,1.31875,4042,496,40.5,1.13114643,1.31875,1797,1352,18,3.438427,1.31875,3918,1449,39.25,3.73472023,1.2875,3918,1298,39.25,3.94424987,1.2875,85.875,1.55,1.55,99.8092
09/07/2026 14:04:23,4.69,4.69,15.87,14.29,6.35,11.11,14.06,14.06,17.19,15.87,12.31,23.44,12.83,23.44,15.7799559,2694,555,1397,241,14,0.646433651,1.34375,1397,746.5,14,2.33015227,1.34375,1397,325.5,14,0.9172467,1.34375,3992,533,40,1.5900501,1.33125,3992,705.5,40,1.991738,1.33125,3992,777,40,2.225402,1.33125,85.375,1.55,1.55,99.8092041
09/07/2026 14:04:25,17.46,19.05,4.76,1.59,12.7,6.35,19.05,14.29,17.46,30.16,17.46,30.16,15.87,30.16,16.7374687,2866,681,1741,756,17.4444447,2.0426867,1.28125,1741,237,17.4444447,0.46726945,1.28125,1959,413.5,19.625,1.00237525,1.28125,3918,742,39.25,2.023306,1.28125,3918,817,39.25,2.00137663,1.28125,3918,1120.5,39.25,3.18099761,1.28125,85.25,1.55,1.55,99.80915
09/07/2026 14:04:26,15.87,4.69,9.52,14.06,19.05,6.25,20.63,34.38,26.98,22.22,36.51,35.94,20.51,36.51,17.0085449,2478,700,1774,395,17.7777786,0.7941421,1.34375,1741,427,17.4444447,1.04472959,1.275,3918,407,39.25,1.04692435,1.275,1741,856,17.4444447,2.2484827,1.275,1752,765,17.5555553,1.852432,1.2875,3942,1350.5,39.5,3.72848582,1.2875,85.125,1.55,1.55,99.8092
09/07/2026 14:04:29,10.77,4.62,4.62,3.08,6.15,7.69,46.15,27.69,9.23,23.08,3.08,27.69,14.49,46.15,15.8213358,2661,578,1235,229,12.375,0.6284797,1.30625,1235,200,12.375,0.5498272,1.30625,1741,291.5,17.4444447,0.797028959,1.28125,3918,1464,39.25,4.32841158,1.28125,3918,617,39.25,1.547868,1.28125,3918,666,39.25,1.87447023,1.28125,85,1.55,1.55,99.809166
09/07/2026 14:04:31,18.75,14.06,6.25,10.94,6.25,3.12,25,21.88,17.19,20.31,17.19,42.19,16.93,42.19,16.3631172,3294,612,4042,573,40.5,1.6887213,1.3625,4042,242,40.5,0.649410248,1.3625,1797,166,18,0.365452439,1.3625,1797,862.5,18,2.4999373,1.3625,4042,630.5,40.5,1.48044133,1.375,4042,1199,40.5,3.56159329,1.375,85,1.55,1.55,99.80918
09/07/2026 14:04:33,11.11,3.17,3.17,4.76,9.52,23.81,28.57,17.46,19.05,25.4,6.35,20.63,14.42,28.57,15.888237,2284,568,1397,233.5,14,0.696564138,1.26875,1397,225,14,0.6157316,1.26875,1397,628,14,2.08466077,1.26875,1730,909,17.333334,2.33839583,1.26875,3893,938.5,39,2.72539759,1.26875,3893,477,39,1.18480122,1.26875,84.875,1.55,1.55,99.80924
09/07/2026 14:04:35,21.54,16.92,33.85,24.24,31.82,25.76,32.31,32.31,23.08,26.15,49.23,52.31,30.79,52.31,19.0436077,2788,978,1619,614,16.2222214,1.14012778,1.175,1976,788,19.8,1.91729569,1.18125,1976,781.5,19.8,1.5663873,1.18125,3693,1149,37,2.39325666,1.18125,3693,867.5,37,1.85296845,1.18125,3768,1665.5,37.75,3.99122524,1.2,84.875,1.55,1.55,99.80917
09/07/2026 14:04:37,11.11,6.35,4.76,11.11,17.46,11.11,14.29,4.76,14.29,26.98,20.63,31.75,14.55,31.75,16.1847858,3277,569,1797,311.5,18,0.899238169,1.3625,1797,241,18,0.6761976,1.3625,4017,545.5,40.25,1.66553593,1.3625,4017,386.5,40.25,1.06775129,1.3625,4017,816.5,40.25,2.26453018,1.3625,4017,1113.5,40.25,3.42937469,1.3625,84.875,1.55,1.55,99.80917
09/07/2026 14:04:39,16.92,0,6.15,9.23,3.08,7.69,43.08,17.91,10.77,18.46,16.92,33.85,15.34,43.08,16.2372017,3253,584,1774,285,17.7777786,0.803925157,1.325,1774,328,17.7777786,1.05298364,1.325,3992,303.5,40,0.828743,1.325,3992,1187.5,40,3.34042382,1.325,3992,426,40,0.9716936,1.325,3992,973.5,40,3.00469112,1.325,84.875,1.55,1.55,99.8092041
09/07/2026 14:04:41,9.38,9.23,15.62,18.46,16.92,16.92,34.38,29.69,21.88,15.38,23.44,35.94,20.6,35.94,17.7862911,2865,799,1235,401,12.375,1.01728082,1.28125,1976,588,19.8,1.44654953,1.28125,1976,648,19.8,1.632195,1.28125,3918,1158.5,39.25,2.73798919,1.28125,4042,727.5,40.5,1.59709466,1.34375,4042,1269.5,40.5,2.94582367,1.34375,85.25,1.55,1.55,99.80918
09/07/2026 14:04:43,20,9.23,9.23,12.31,16.92,13.85,38.46,29.23,40,31.25,16.92,24.62,21.83,40,17.0364742,2478,793,1752,417.5,17.5555553,0.9053278,1.29375,1752,410,17.5555553,0.9597024,1.28125,3942,507.5,39.5,1.17155468,1.28125,1752,1174.5,17.5555553,2.49371839,1.28125,1752,1332,17.5555553,2.81101131,1.28125,3918,914.5,39.25,2.099562,1.275,85.5,1.55,1.55,99.8092346
09/07/2026 14:04:45,9.38,9.38,45.31,40.62,9.38,9.38,18.75,15.62,23.44,23.44,14.06,34.38,21.09,45.31,17.9852982,3464,796,3818,339.5,38.25,0.792410433,1.25,1697,1642.5,17,3.81425357,1.25,3818,299,38.25,0.81372875,1.25,3818,648.5,38.25,1.41421115,1.25,3818,910.5,38.25,1.9834373,1.25,3818,935.5,38.25,2.13165426,1.25,85.625,1.55,1.55,99.8092041
09/07/2026 14:04:47,23.44,12.5,17.19,21.88,17.19,17.19,54.69,58.73,26.56,17.19,35.94,46.88,29.11,58.73,18.807457,2776,1083,1708,633.5,17.11111,1.08616,1.25625,1708,777,17.11111,1.57029927,1.25625,3843,740.5,38.5,1.21768439,1.25625,1708,2188,17.11111,4.1337285,1.25625,3843,779.5,38.5,1.4320873,1.25625,3843,1378,38.5,2.86865473,1.2625,85.75,1.55,1.55,99.8092346
09/07/2026 14:04:49,12.5,4.69,21.88,20.31,26.56,21.88,53.12,46.88,18.75,14.06,4.69,21.88,22.27,53.12,17.7396927,3196,833,4042,344.5,40.5,0.797377646,1.3875,3818,841.5,38.25,2.03294182,1.2625,1921,970,19.25,2.31609,1.26875,3843,1690.5,38.5,3.3612144,1.26875,1708,548.5,17.11111,1.17989588,1.26875,3843,601,38.5,1.31969225,1.26875,85.75,1.55,1.55,99.80921
09/07/2026 14:04:51,26.15,10.77,20,13.85,27.69,12.31,29.23,21.54,21.54,33.85,21.54,23.08,21.79,33.85,17.6159248,2900,725,1774,572.5,17.7777786,1.56437826,1.35625,1774,568.5,17.7777786,1.40900958,1.35625,4042,637,40.5,1.76375067,1.31875,4042,824.5,40.5,2.257783,1.31875,3992,1034.5,40,2.69656754,1.3375,1774,712,17.7777786,1.74396455,1.33125,85.375,1.55,1.55,99.80915
09/07/2026 14:04:53,7.81,0,14.06,10.94,1.56,4.69,31.25,32.81,17.19,20,9.38,31.25,15.08,32.81,15.6957016,2818,580,1753,171.5,18,0.3919443,1.35625,4042,577.5,40.5,1.86969638,1.35625,1797,162.5,18,0.346431464,1.35625,1235,1136,12.375,3.04709983,1.35625,4042,714.5,40.5,1.98140955,1.3625,4042,715,40.5,2.07200122,1.3625,85.375,1.55,1.55,99.80921
09/07/2026 14:04:55,23.44,10.94,35.94,12.5,28.12,14.06,46.88,37.5,28.12,31.25,32.81,29.69,27.6,46.88,20.8745785,3880,1076,3942,669,39.5,1.44823611,1.275,3942,1021.5,39.5,2.38857031,1.275,3942,787.5,39.5,1.76050746,1.275,3818,1693,38.25,4.31690836,1.25,3818,1087,38.25,2.54055977,1.25,3818,1199,38.25,2.71900654,1.25,85.25,1.55,1.55,99.8092346
