,/amdcpu/0/load/2,/amdcpu/0/load/3,/amdcpu/0/load/4,/amdcpu/0/load/5,/amdcpu/0/load/6,/amdcpu/0/load/7,/amdcpu/0/load/8,/amdcpu/0/load/9,/amdcpu/0/load/10,/amdcpu/0/load/11,/amdcpu/0/load/12,/amdcpu/0/load/13,/amdcpu/0/load/0,/amdcpu/0/load/1,/amdcpu/0/power/0,/amdcpu/0/clock/1,/amdcpu/0/clock/2,/amdcpu/0/clock/3,/amdcpu/0/clock/4,/amdcpu/0/factor/0,/amdcpu/0/power/1,/amdcpu/0/voltage/2,/amdcpu/0/clock/5,/amdcpu/0/clock/6,/amdcpu/0/factor/1,/amdcpu/0/power/2,/amdcpu/0/voltage/3,/amdcpu/0/clock/7,/amdcpu/0/clock/8,/amdcpu/0/factor/2,/amdcpu/0/power/3,/amdcpu/0/voltage/4,/amdcpu/0/clock/9,/amdcpu/0/clock/10,/amdcpu/0/factor/3,/amdcpu/0/power/4,/amdcpu/0/voltage/5,/amdcpu/0/clock/11,/amdcpu/0/clock/12,/amdcpu/0/factor/4,/amdcpu/0/power/5,/amdcpu/0/voltage/6,/amdcpu/0/clock/13,/amdcpu/0/clock/14,/amdcpu/0/factor/5,/amdcpu/0/power/6,/amdcpu/0/voltage/7,/amdcpu/0/temperature/2,/amdcpu/0/voltage/0,/amdcpu/0/voltage/1,/amdcpu/0/clock/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Total","CPU Core Max","Package","Cores (Average)","Cores (Average Effective)","Core #1","Core #1 (Effective)","Core #1","Core #1 (SMU)","Core #1 VID","Core #2","Core #2 (Effective)","Core #2","Core #2 (SMU)","Core #2 VID","Core #3","Core #3 (Effective)","Core #3","Core #3 (SMU)","Core #3 VID","Core #4","Core #4 (Effective)","Core #4","Core #4 (SMU)","Core #4 VID","Core #5","Core #5 (Effective)","Core #5","Core #5 (SMU)","Core #5 VID","Core #6","Core #6 (Effective)","Core #6","Core #6 (SMU)","Core #6 VID","Core (Tctl/Tdie)","Core (SVI2 TFN)","SoC (SVI2 TFN)","Bus Speed"
09/08/2026 21:12:15,7.69,7.69,12.5,0,1.56,3.08,4.62,4.76,4.62,59.02,29.23,6.15,11.74,59.02,12.4480906,2318,426,1397,300.5,14,0.8838576,1.31875,1397,230.5,14,0.75148046,1.325,1397,77.5,14,0.184878215,1.325,1630,83.5,18,0.215522528,1.325,4042,1203.5,40.5,4.31116056,1.325,4042,663.5,40.5,2.22270918,1.325,73.25001,1.55,1.55,99.80921
09/08/2026 21:12:17,19.05,3.17,4.69,0,0,6.25,4.76,0,4.76,26.15,63.49,1.59,11.16,63.49,12.1429462,3273,426,4042,341,40.5,1.03146577,1.3375,1787,95.5,18,0.248063132,1.3375,4042,68.5,40.5,0.157298952,1.3375,1682,83.5,18,0.196635231,1.3375,4042,598.5,40.5,2.04157877,1.3375,4042,1370,40.5,4.74795151,1.3375,73.25001,1.55,1.55,99.809166
09/08/2026 21:12:19,6.35,0,9.38,7.81,0,7.81,21.88,1.56,9.52,31.75,17.19,20.63,11.16,31.75,12.94148,2884,455,1582,150,18,0.378643036,1.30625,1797,287.5,18,0.8896255,1.325,4042,127.5,40.5,0.32724756,1.325,4042,528,40.5,1.777216,1.325,4042,842,40.5,2.7588203,1.325,1797,796,18,2.69554162,1.325,73.00001,1.55,1.55,99.80919
09/08/2026 21:12:21,9.23,1.54,1.54,1.56,0,4.69,12.31,6.15,4.62,49.23,43.08,6.06,11.67,49.23,12.5553541,2263,431,1173,105.5,14,0.2580501,1.33125,1129,72,14,0.188429222,1.33125,1395,68.5,14,0.1584052,1.33125,1797,356,18,1.09797442,1.33125,4042,1060.5,40.5,3.83026552,1.33125,4042,922.5,40.5,3.128851,1.33125,73.12501,1.55,1.55,99.80926
09/08/2026 21:12:23,23.08,1.56,15.62,0,0,4.69,4.62,7.69,1.56,53.97,23.08,6.15,11.84,53.97,12.750699,1961,447,1397,362.5,14,1.12559736,1.30625,1397,343,14,1.14347529,1.31875,1397,88,14,0.209116369,1.31875,1738,143.5,18,0.3497304,1.31875,1797,1159,18,4.135421,1.31875,4042,583.5,40.5,1.82992375,1.31875,73.00001,1.55,1.55,99.80922
09/08/2026 21:12:25,10.77,3.08,12.31,5.17,3.17,4.69,7.69,1.54,3.08,69.23,20,9.23,12.5,69.23,12.4148293,2319,436,1397,302.5,14,0.8819821,1.3375,1397,236.5,14,0.6655812,1.3375,1397,82.5,14,0.200549811,1.3375,1641,74.5,18,0.185184628,1.3375,4042,1445,40.5,5.16096354,1.3375,4042,474,40.5,1.559635,1.3375,73.12501,1.55,1.55,99.80911
09/08/2026 21:12:27,10.77,1.54,9.23,0,10.45,6.15,3.08,3.08,6.15,46.97,39.44,4.62,11.79,46.97,12.5073118,2836,434,1589,109.5,18,0.2746056,1.3125,1582,80,18,0.200518042,1.31875,4042,257,40.5,0.812558055,1.31875,1717,141.5,18,0.3687715,1.31875,4042,1062.5,40.5,3.68303227,1.31875,4042,954,40.5,3.261324,1.31875,73.25001,1.55,1.55,99.80926
09/08/2026 21:12:29,20.63,0,6.25,0,0,4.69,31.75,3.17,9.52,12.7,50.79,3.17,11.89,50.79,12.1591825,1957,423,1235,294,12.375,0.9491598,1.325,990,66,12.375,0.167315677,1.325,1879,60.5,19.8,0.150824547,1.325,4042,689.5,40.5,2.28984046,1.325,1797,315,18,1.03494108,1.325,1797,1114,18,3.8100574,1.325,72.62501,1.55,1.55,99.80923
09/08/2026 21:12:31,12.31,0,4.62,1.54,4.62,6.15,16.92,7.69,9.23,39.06,43.08,1.54,12.23,43.08,12.439168,2422,430,1797,155.5,18,0.439916819,1.33125,3305,71,40.5,0.1801617,1.35,1797,169.5,18,0.5193136,1.35,4042,394,40.5,1.26618707,1.35,1797,886.5,18,3.04646659,1.35,1797,904,18,3.07509255,1.35,72.87501,1.55,1.55,99.80917
09/08/2026 21:12:33,21.88,4.69,15.62,0,6.25,4.69,26.56,12.5,7.81,46.97,35.94,26.56,17.46,46.97,16.46086,3294,676,4042,407.5,40.5,1.1666286,1.325,4042,323,40.5,1.06692743,1.33125,1797,180.5,18,0.471964777,1.33125,1797,662.5,18,2.213633,1.325,4042,1222,40.5,4.074866,1.325,4042,1258,40.5,4.22167158,1.325,73.62501,1.55,1.55,99.80918
09/08/2026 21:12:35,18.75,3.08,9.38,0,1.56,6.25,31.25,3.17,4.69,34.38,23.44,6.25,11.85,34.38,12.8800449,2336,454,1397,443.5,14,1.3186506,1.3125,1342,106.5,14,0.271529019,1.3125,1397,191,14,0.597028852,1.325,1797,674,18,2.33339834,1.325,4042,800.5,40.5,2.62052155,1.325,4042,510.5,40.5,1.62535179,1.325,73.25001,1.55,1.55,99.80919
09/08/2026 21:12:37,24.62,1.54,6.15,1.47,1.59,6.15,6.15,3.03,6.15,50.77,27.69,15.15,12.54,50.77,12.2217083,2800,424,4042,501,40.5,1.64943457,1.325,1014,86,12.375,0.212724954,1.3375,1976,96,19.8,0.268334866,1.3375,1681,80.5,18,0.193447679,1.3375,4042,1048,40.5,3.71148872,1.31875,4042,734.5,40.5,2.36960745,1.31875,72.87501,1.55,1.55,99.80925
09/08/2026 21:12:39,7.69,0,9.23,0,0,6.15,4.62,6.15,23.08,23.44,52.31,6.15,11.57,52.31,12.4874954,2308,436,1763,115.5,19.8,0.295925856,1.3375,1976,186,19.8,0.54665,1.3375,2470,84,24.75,0.202922523,1.3375,1797,91.5,18,0.22500667,1.3375,1797,939.5,18,3.30622578,1.3375,4042,1197.5,40.5,3.946481,1.3375,73.00001,1.55,1.55,99.80919
09/08/2026 21:12:41,9.23,4.69,9.09,8.45,8.96,0,33.85,0,13.85,53.12,7.69,7.69,13.05,53.12,12.383894,3246,424,1532,194.5,18,0.5920101,1.33125,4042,203,40.5,0.563340366,1.33125,4042,226,40.5,0.7335399,1.35,4042,614.5,40.5,2.15134215,1.35,1797,1171.5,18,4.18028164,1.35,4024,137,40.5,0.3022366,1.35,73.00001,1.55,1.55,99.8092
09/08/2026 21:12:43,12.31,0,4.55,1.56,1.52,3.12,4.62,33.33,6.15,30.77,36.92,9.23,12.01,36.92,12.9902191,2711,454,1346,138,14,0.359173864,1.325,1397,117,14,0.319015,1.33125,1397,86,14,0.204788208,1.33125,4042,768,40.5,2.6886394,1.33125,4042,739.5,40.5,2.524005,1.33125,4042,878.5,40.5,2.86411428,1.33125,72.50001,1.55,1.55,99.8092346
09/08/2026 21:12:45,18.75,0,12.5,0,4.69,4.69,43.08,15.15,9.38,4.69,6.15,18.75,11.48,43.08,12.2089491,2345,421,1397,366.5,14,1.19744861,1.31875,1397,225,14,0.725107253,1.31875,1397,123,14,0.372886,1.31875,1797,1133,18,4.042578,1.31875,4042,241.5,40.5,0.645987332,1.31875,4042,438,40.5,1.41740072,1.31875,72.62501,1.55,1.55,99.80917
09/08/2026 21:12:47,4.62,0,7.69,0,3.08,15.38,9.38,4.84,4.69,41.27,40,6.15,11.42,41.27,12.723918,2469,446,1597,121,18,0.3056731,1.3375,1540,81,18,0.2030358,1.3375,4042,302,40.5,0.9219147,1.3375,1797,274.5,18,0.8893451,1.3375,1797,952,18,3.23392463,1.3375,4042,943,40.5,3.098953,1.3375,72.62501,1.55,1.55,99.80922
09/08/2026 21:12:49,13.64,0,18.46,9.23,4.48,15.15,30.3,0,15.15,30.88,7.69,4.55,12.46,30.88,12.2772589,2014,421,1235,183,12.375,0.5354562,1.3375,1235,470,12.375,1.58311641,1.34375,1976,277.5,19.8,0.831036866,1.34375,1797,639,18,2.26749086,1.34375,4042,711,40.5,2.49391937,1.34375,1797,246,18,0.7727448,1.34375,72.75001,1.55,1.55,99.8091049
09/08/2026 21:12:51,6.06,1.52,0,6.15,3.17,4.62,56.06,4.55,3.03,23.08,19.35,6.06,11.14,56.06,12.44458,2301,431,1225,108,14,0.278413773,1.3375,1301,219.5,14,0.672847,1.3375,1397,85,14,0.201017812,1.3375,4042,1132,40.5,3.91092563,1.3375,1797,564.5,18,1.91136122,1.3375,4042,475.5,40.5,1.53565085,1.3375,72.25001,1.55,1.55,99.80916
09/08/2026 21:12:53,20,1.52,4.69,0,6.15,3.08,29.23,16.92,13.85,25.76,6.15,6.15,11.12,29.23,12.295577,2025,424,1397,385,14,1.24780691,1.31875,1140,71.5,14,0.186778009,1.31875,1976,207.5,19.8,0.61307174,1.33125,1797,837.5,18,2.89347863,1.33125,4042,819,40.5,2.8665247,1.33125,1797,225,18,0.6722854,1.33125,72.37501,1.55,1.55,99.8092346
09/08/2026 21:12:55,6.15,0,20,1.56,1.59,6.25,33.85,4.62,6.25,48.33,7.58,4.69,11.74,48.33,12.6035557,1941,432,1218,107.5,14,0.278502434,1.325,1397,371,14,1.21859241,1.3375,1397,87,14,0.207844675,1.3375,4042,780.5,40.5,2.59037948,1.3375,1797,994,18,3.52129936,1.3375,1797,252.5,18,0.775396943,1.3375,72.62501,1.55,1.55,99.809166
09/08/2026 21:12:57,6.25,1.54,6.15,12.12,1.54,3.12,9.38,3.12,3.12,45.45,32.81,9.38,11.17,45.45,12.175684,2545,424,1797,132,18,0.369713843,1.31875,4042,344.5,40.5,1.13954329,1.31875,1797,64.5,18,0.1499223,1.31875,1797,222.5,18,0.6166784,1.31875,1797,1016.5,18,3.591108,1.31875,4042,761,40.5,2.53696752,1.325,72.75001,1.55,1.55,99.80926
09/08/2026 21:12:59,9.38,0,18.46,2.9,7.58,3.12,17.19,3.23,3.12,34.78,41.54,4.69,12.17,41.54,12.8295269,1991,456,1659,124.5,18,0.311439961,1.31875,4042,397.5,40.5,1.25532532,1.31875,1797,117,18,0.262172639,1.31875,1235,304.5,12.375,0.998037,1.31875,1976,854,19.8,2.90544438,1.31875,1235,938,12.375,3.14976168,1.31875,72.50001,1.55,1.55,99.8092346
09/08/2026 21:13:01,12.5,1.56,3.17,0,3.17,3.17,31.25,1.59,14.29,28.57,26.98,17.19,11.95,31.25,12.2491474,1912,420,1397,225,14,0.6856471,1.33125,1098,66,14,0.166783556,1.33125,1340,62.5,14,0.148232341,1.33125,4042,569.5,40.5,1.99590409,1.3375,1797,739,18,2.54147887,1.3375,1797,856.5,18,2.820926,1.3375,72.37501,1.55,1.55,99.80912
09/08/2026 21:13:03,6.15,0,18.46,3.03,0,1.54,69.23,1.54,10.77,9.23,1.54,10.77,11.02,69.23,12.75374,3587,456,3559,114.5,40.5,0.305227458,1.3375,4042,383,40.5,1.14851952,1.3375,1797,87.5,18,0.208873913,1.3375,4042,1460,40.5,5.12630653,1.3375,4042,420.5,40.5,1.28112352,1.3375,4042,273.5,40.5,0.741117,1.3375,72.50001,1.55,1.55,99.80925
09/08/2026 21:13:05,14.06,1.61,7.81,2.94,1.54,3.23,37.5,1.59,10.94,28.12,29.69,6.25,12.11,37.5,12.1483078,2871,430,4042,200.5,40.5,0.606628358,1.3125,1515,87.5,18,0.203923553,1.325,1788,63.5,18,0.148953646,1.325,4042,798,40.5,2.79685783,1.325,1797,709.5,18,2.39989662,1.325,4042,720.5,40.5,2.320036,1.325,72.12501,1.55,1.55,99.8091354
09/08/2026 21:13:07,9.38,0,3.12,0,0,18.75,37.5,1.56,4.69,40.62,10.94,3.12,10.81,40.62,12.774827,3462,434,3513,109,40.5,0.285341471,1.35,3334,68.5,40.5,0.186047882,1.35,4042,431,40.5,1.42750227,1.35,4042,847,40.5,2.98811722,1.35,4042,861,40.5,3.040945,1.35,1797,285.5,18,0.7698134,1.35,72.25001,1.55,1.55,99.8092041
09/08/2026 21:13:09,6.15,6.15,3.08,1.59,0,3.08,1.54,3.08,4.62,78.46,12.31,9.23,10.77,78.46,12.4068594,2258,424,1158,189,14,0.5703074,1.33125,1112,67.5,14,0.17591083,1.33125,1397,66.5,14,0.159901112,1.33125,1797,106.5,18,0.2874508,1.33125,4042,1695,40.5,6.083032,1.34375,4042,419.5,40.5,1.25311947,1.34375,73.37501,1.55,1.55,99.80917
09/08/2026 21:13:11,10.94,3.12,4.69,0,1.59,1.56,4.69,4.69,31.25,7.81,67.74,1.56,11.64,67.74,12.4171009,2044,432,1781,164.5,19.8,0.398461521,1.31875,1643,74,19.8,0.188261956,1.31875,1235,81.5,12.375,0.196155578,1.31875,1764,87,18,0.209240779,1.31875,4042,769,40.5,2.65534687,1.31875,1797,1416,18,4.919071,1.31875,72.75001,1.55,1.55,99.80915
09/08/2026 21:13:13,6.25,4.69,4.69,1.52,1.56,1.56,21.88,4.55,6.25,42.19,38.46,9.38,11.91,42.19,12.4282713,2468,444,1635,175,18,0.3990609,1.31875,1493,77,18,0.19912912,1.31875,4042,62,40.5,0.146740466,1.31875,1797,440.5,18,1.28456044,1.31875,4042,906,40.5,3.14167023,1.31875,1797,1001,18,3.417297,1.31875,72.50001,1.55,1.55,99.80922
09/08/2026 21:13:15,9.23,4.62,4.62,1.54,3.08,7.69,29.23,3.08,7.69,19.7,51.52,7.69,12.47,51.52,12.9684763,1971,455,1397,213.5,14,0.5482704,1.33125,1397,126,14,0.337913841,1.3375,1397,134,14,0.379162878,1.3375,1797,569.5,18,1.93289185,1.3375,4042,532.5,40.5,1.76402533,1.3375,1797,1156.5,18,3.941279,1.3375,71.87501,1.55,1.55,99.80918
09/08/2026 21:13:17,9.52,6.35,1.59,1.64,0,1.59,6.35,3.12,3.17,38.1,58.73,4.76,11.24,58.73,12.2738485,1988,432,1818,272,19.8,0.7443413,1.33125,1265,82,14,0.220325887,1.33125,1373,74,14,0.167064577,1.33125,1635,87.5,18,0.213946432,1.33125,1797,858.5,18,3.00412273,1.33125,4042,1220,40.5,4.145283,1.33125,72.37501,1.55,1.55,99.80916
09/08/2026 21:13:19,12.5,4.69,7.94,1.54,15.15,7.81,3.12,3.08,7.81,34.38,16.92,39.06,12.83,39.06,12.4613886,1887,431,1266,158,14,0.389284462,1.33125,1163,76.5,14,0.185597956,1.33125,1397,360.5,14,1.15368021,1.33125,1657,84.5,18,0.202861354,1.33125,4042,775.5,40.5,2.74035788,1.3375,1797,1130,18,3.85990644,1.3375,72.37501,1.55,1.55,99.80917
09/08/2026 21:13:21,7.69,3.08,9.23,1.52,2.9,4.62,21.54,7.69,13.85,4.62,71.64,16.92,13.77,71.64,13.1246023,2887,510,4042,252,40.5,0.5780397,1.325,1601,92,18,0.224379838,1.325,1797,176,18,0.3937234,1.325,4042,483.5,40.5,1.56250322,1.325,1797,329.5,18,0.874074161,1.325,4042,1725,40.5,5.57977533,1.325,72.12501,1.55,1.55,99.80922
09/08/2026 21:13:23,21.54,6.15,4.62,21.54,24.24,6.15,33.85,2.86,6.15,20,1.41,6.15,12.89,33.85,12.8623838,4042,451,4042,352,40.5,1.02625334,1.35,4042,559,40.5,1.781217,1.35,4042,547,40.5,1.80681646,1.35,4042,642.5,40.5,2.19346023,1.35,4042,502,40.5,1.68320024,1.35,4042,103.5,40.5,0.230666742,1.35,71.75001,1.55,1.55,99.8092041
09/08/2026 21:13:25,20.63,1.59,20.63,3.12,9.52,4.76,57.14,6.35,14.29,15.87,6.35,15.87,14.68,57.14,14.0036926,4042,541,4042,388,40.5,1.07823336,1.33125,4042,426.5,40.5,1.257304,1.33125,4042,204,40.5,0.569972038,1.33125,4042,1249,40.5,4.18405342,1.33125,4042,506,40.5,1.52714074,1.33125,4042,470,40.5,1.36468947,1.33125,71.87501,1.55,1.55,99.80919
09/08/2026 21:13:27,26.98,1.59,9.38,3.17,22.22,4.69,22.22,6.78,11.11,8.93,28.57,11.11,13.06,28.57,13.7527332,2538,491,4042,499.5,40.5,1.349519,1.31875,1752,149.5,18,0.42520082,1.31875,1797,525,18,1.67774713,1.31875,1797,563,18,1.91749966,1.31875,1797,375,18,1.13010168,1.31875,4042,835,40.5,2.6902988,1.31875,71.87501,1.55,1.55,99.8092
09/08/2026 21:13:29,21.88,3.12,4.69,0,0,3.12,3.12,1.56,21.88,40.91,30.65,6.25,11.43,40.91,12.6508894,4001,451,4042,386,40.5,1.10856831,1.34375,3798,98.5,40.5,0.248366,1.34375,4042,81.5,40.5,0.189051732,1.3625,4042,105,40.5,0.2540354,1.3625,4042,1303,40.5,4.613365,1.3625,4042,730.5,40.5,2.38455558,1.3625,72.87501,1.55,1.55,99.80922
09/08/2026 21:13:31,6.15,4.62,13.64,1.49,0,7.58,4.55,26.87,23.08,47.69,17.19,13.85,13.89,47.69,13.6974134,2860,506,1976,244.5,19.8,0.6647152,1.3375,1822,121.5,19.8,0.335786551,1.3375,1235,196.5,12.375,0.5872247,1.3375,4042,655.5,40.5,2.22354364,1.3375,4042,1330,40.5,4.07823753,1.3375,4042,488.5,40.5,1.51294959,1.34375,74.12501,1.55,1.55,99.80916
09/08/2026 21:13:33,7.81,6.35,9.38,3.08,14.71,15.62,26.56,1.56,6.25,8.06,47.62,6.15,12.76,47.62,12.1617956,2892,437,1630,144,18,0.347699851,1.31875,4042,302,40.5,0.8928878,1.31875,1797,375.5,18,1.21669126,1.31875,1797,528,18,1.73287487,1.31875,4042,251.5,40.5,0.780981541,1.31875,4042,1019.5,40.5,3.50153,1.325,73.25001,1.55,1.55,99.8092
09/08/2026 21:13:35,16.92,4.76,58.46,3.12,12.31,6.15,15.38,4.76,23.08,69.23,15.62,15.38,20.43,69.23,18.941906,3294,739,1797,217,18,0.641434133,1.375,1797,1200.5,18,5.6745,1.375,4042,326.5,40.5,1.21707773,1.375,4042,296.5,40.5,1.05836868,1.375,4042,1884,40.5,6.060241,1.375,4042,507,40.5,1.587185,1.375,74.25001,1.55,1.55,99.8092
09/08/2026 21:13:37,21.54,16.92,26.56,20.63,31.15,12.5,26.15,4.84,36.92,43.08,26.15,9.23,22.97,43.08,18.8473225,2345,827,1397,640,14,1.69447494,1.35,1397,937.5,14,2.77545714,1.35,1397,677,14,1.85262752,1.35,1797,658.5,18,2.27321434,1.35,4042,1455.5,40.5,4.72545052,1.35625,4042,591.5,40.5,1.76216984,1.35625,78.50001,1.55,1.55,99.80916
09/08/2026 21:13:39,7.69,1.56,7.69,0,3.12,3.12,23.08,5,9.23,65.15,3.08,13.85,11.88,65.15,12.7254362,1896,434,1194,136,14,0.379424036,1.3375,1148,71,14,0.188839242,1.34375,1397,139.5,14,0.4097225,1.34375,1797,571.5,18,1.98467326,1.34375,4042,1439,40.5,5.12257957,1.34375,1797,250,18,0.678254545,1.34375,77.37501,1.55,1.55,99.80912
09/08/2026 21:13:41,6.25,0,3.17,26.79,1.67,3.12,7.81,0,3.12,61.54,12.5,3.12,10.76,61.54,12.42766,2286,426,1203,91.5,14,0.232856169,1.33125,1397,553,14,1.84069109,1.34375,1397,96,14,0.261705875,1.34375,1636,73,18,0.182281822,1.34375,4042,1359.5,40.5,4.815377,1.34375,4042,383.5,40.5,1.14000213,1.34375,76.12501,1.55,1.55,99.80918
09/08/2026 21:13:43,29.23,15.62,33.85,25,29.23,14.06,21.54,13.64,41.54,20.31,58.46,46.15,29.05,58.46,19.95816,2345,1051,1397,742.5,14,1.76419616,1.325,1397,1231,14,2.82697034,1.325,1397,853.5,14,2.30154371,1.325,1797,585.5,18,1.38016641,1.33125,4042,1115,40.5,2.84561467,1.33125,4042,1778.5,40.5,4.152096,1.33125,76.12501,1.55,1.55,99.8092
09/08/2026 21:13:45,60,26.15,43.08,24.62,61.54,35.38,56.92,49.23,50.77,24.62,56.92,32.31,43.46,61.54,28.09376,3664,1787,4017,1699,40.25,3.72125721,1.325,1797,1514.5,18,3.16678548,1.3375,4042,2051,40.5,4.924431,1.3375,4042,1954,40.5,4.259096,1.3375,4042,1740,40.5,4.12084,1.3375,4042,1762,40.5,4.017946,1.3375,77.12501,1.55,1.55,99.80922
09/08/2026 21:13:47,16.92,1.54,13.85,12.31,26.15,9.23,47.69,42.42,18.46,9.23,55.38,35.38,24.05,55.38,19.3578224,3353,935,4042,310.5,40.5,0.866311848,1.35,4042,453,40.5,1.23198,1.35,4042,675.5,40.5,1.92517078,1.35,1976,1833,19.8,4.546765,1.35,1976,515.5,19.8,1.53153992,1.35,4042,1822,40.5,4.818561,1.35625,80.75,1.55,1.55,99.8092041
09/08/2026 21:13:49,17.46,4.76,4.76,4.76,20.63,1.59,9.52,4.76,19.05,30.65,57.14,47.62,18.56,57.14,17.1942272,2345,781,1397,383.5,14,1.05895853,1.35,1397,244,14,0.6197582,1.35,1397,415,14,1.25645661,1.35,1797,263.5,18,0.709112048,1.35,4042,1093.5,40.5,2.8704524,1.35,4042,2288.5,40.5,5.695679,1.35,80.875,1.55,1.55,99.80913
09/08/2026 21:13:52,37.5,38.46,40.62,39.06,43.75,43.75,35.94,45.31,65.62,60.94,43.75,34.38,44.09,65.62,25.4161243,3992,1568,3992,1365,40,3.04268861,1.34375,3992,1123.5,40,2.439051,1.34375,3992,1571.5,40,3.46126,1.34375,3992,1578,40,3.521382,1.34375,3992,2320,40,4.9995923,1.34375,3992,1448,40,3.14986157,1.34375,82.375,1.55,1.55,99.80917
09/08/2026 21:13:53,31.75,20.63,20.63,14.29,31.75,19.05,31.75,25.4,33.33,25.4,71.43,58.73,32.01,71.43,21.2120953,2920,1156,4042,875,40.5,2.08180642,1.35625,1797,639,18,1.4759419,1.35625,1797,1011.5,18,2.42107654,1.35625,1797,978.5,18,2.29304171,1.36875,4042,949.5,40.5,2.11705327,1.36875,4042,2481.5,40.5,5.960623,1.36875,82.375,1.55,1.55,99.8092041
09/08/2026 21:13:56,21.54,13.64,10.77,4.55,32.31,10.77,38.46,16.92,35.38,36.92,60,50.77,27.67,60,20.7528419,2357,1071,1235,553,12.375,1.43270016,1.325,1235,203,12.375,0.5061636,1.33125,1976,940,19.8,2.37042022,1.33125,1763,1112.5,17.666666,2.87417865,1.33125,3967,1365.5,39.75,3.30655861,1.325,3967,2249.5,39.75,5.46238,1.325,83.375,1.55,1.55,99.80911
09/08/2026 21:13:58,27.69,1.54,12.31,4.62,35.38,12.31,12.31,29.23,21.54,20,80,78.46,27.95,80,21.19146,2920,1086,4042,490.5,40.5,1.437965,1.38125,1797,269,18,0.7717881,1.38125,1797,861,18,2.52200127,1.38125,4042,915,40.5,2.33748269,1.38125,1797,879.5,18,2.134847,1.38125,4042,3100,40.5,7.54993153,1.36875,83.875,1.55,1.55,99.8092
09/08/2026 21:14:00,13.85,6.25,13.85,9.09,21.21,9.23,50.77,40,18.46,17.19,20,32.31,21.02,50.77,17.6810055,2345,832,1397,368.5,14,0.938343942,1.35625,1397,429.5,14,1.06842375,1.35625,1397,487,14,1.28714371,1.35625,4042,1856.5,40.5,4.68842,1.35625,1797,691,18,1.73144007,1.35,4042,1158.5,40.5,2.941271,1.35,84.125,1.55,1.55,99.80919
09/08/2026 21:14:02,21.54,10.61,21.54,15.38,15.38,9.23,24.62,26.15,26.15,23.08,36.92,38.46,22.42,38.46,18.2724361,3281,861,4017,551.5,40.25,1.4216212,1.375,1785,631,17.88889,1.58810234,1.375,1785,534,17.88889,1.38774884,1.375,4017,1010.5,40.25,2.56439948,1.375,4042,921,40.5,2.38283443,1.35625,4042,1518.5,40.5,3.73221,1.35625,84,1.55,1.55,99.80921
09/08/2026 21:14:04,16.92,12.31,9.23,4.62,9.23,12.5,9.23,13.85,38.46,40,44.62,36.92,20.66,44.62,17.554451,2788,807,1397,559.5,14,1.45039845,1.325,1752,322.5,17.5555553,0.856848359,1.29375,3942,362.5,39.5,0.899040043,1.29375,1752,429,17.5555553,1.14973855,1.29375,3942,1571,39.5,3.81009984,1.29375,3942,1599,39.5,3.99799252,1.29375,84.125,1.55,1.55,99.80922
09/08/2026 21:14:06,30.3,18.18,27.27,21.21,7.58,3.03,3.03,3.03,50,40.91,25.76,19.7,20.83,50,17.6173553,3275,820,1797,884,18,2.18233418,1.375,4017,1052.5,40.25,2.720388,1.375,4017,202.5,40.25,0.553366959,1.36875,1785,187.5,17.88889,0.5546406,1.36875,4017,1603.5,40.25,3.908083,1.36875,4017,992.5,40.25,2.58903766,1.36875,83.625,1.55,1.55,99.80917
09/08/2026 21:14:08,18.46,7.69,12.31,1.54,32.31,23.08,6.15,3.08,38.46,36.92,36.92,46.15,21.92,46.15,17.457674,2498,809,1763,462.5,17.666666,1.17234945,1.34375,1763,156,17.666666,0.4216891,1.3125,3967,949,39.75,2.39376116,1.3125,1763,212.5,17.666666,0.6522259,1.3125,3967,1315,39.75,3.21295261,1.3125,1763,1761.5,17.666666,4.337021,1.325,83.25,1.55,1.55,99.80914
09/08/2026 21:14:10,9.38,3.12,18.75,15.62,10.94,6.25,10.94,7.81,32.81,35.94,37.5,40.62,19.14,40.62,17.40489,3668,799,4042,204.5,40.5,0.564768434,1.36875,4042,705.5,40.5,1.75465977,1.36875,1797,395,18,0.982625961,1.36875,4042,345,40.5,0.9412858,1.36875,4042,1402,40.5,3.53266788,1.36875,4042,1743.5,40.5,4.363841,1.36875,83.125,1.55,1.55,99.80921
09/08/2026 21:14:12,26.15,10.77,12.31,3.08,1.54,1.54,13.85,6.15,24.62,21.54,73.85,66.15,21.79,73.85,17.5803719,2901,811,1785,504.5,17.88889,1.24519813,1.33125,1785,303.5,17.88889,0.8051045,1.3375,4017,114,40.25,0.288642377,1.3375,1785,397.5,17.88889,1.02122176,1.3375,4017,873,40.25,2.17758918,1.3375,4017,2676,40.25,6.72446251,1.3375,83.5,1.55,1.55,99.80916
